Gene stable ID	Transcript stable ID	STRING ID
Vitvi16g02069	Vitvi16g02069_t001	
Vitvi16g01877	Vitvi16g01877_t001	
Vitvi11g01202	Vitvi11g01202_t001	29760.VIT_11s0052g00590.t01
Vitvi13g04596	Vitvi13g04596_t001	
Vitvi14g00798	Vitvi14g00798_t001	29760.VIT_14s0006g00380.t01
Vitvi16g00278	Vitvi16g00278_t001	29760.VIT_16s0013g00240.t01
Vitvi13g00014	Vitvi13g00014_t001	
Vitvi08g00205	Vitvi08g00205_t001	
Vitvi10g01799	Vitvi10g01799_t001	
Vitvi15g04610	Vitvi15g04610_t001	
Vitvi18g00113	Vitvi18g00113_t002	
Vitvi18g00113	Vitvi18g00113_t001	
Vitvi01g01737	Vitvi01g01737_t001	
Vitvi16g04387	Vitvi16g04387_t001	
Vitvi03g01338	Vitvi03g01338_t001	
Vitvi07g02682	Vitvi07g02682_t001	
Vitvi04g04305	Vitvi04g04305_t001	
Vitvi08g00930	Vitvi08g00930_t003	
Vitvi08g00930	Vitvi08g00930_t001	
Vitvi08g00930	Vitvi08g00930_t004	
Vitvi08g00930	Vitvi08g00930_t002	
Vitvi13g01434	Vitvi13g01434_t001	29760.VIT_13s0067g03540.t01
Vitvi12g00214	Vitvi12g00214_t001	
Vitvi06g00536	Vitvi06g00536_t001	29760.VIT_06s0004g05490.t01
Vitvi10g00841	Vitvi10g00841_t001	29760.VIT_10s0003g03950.t01
Vitvi07g02480	Vitvi07g02480_t002	
Vitvi07g02480	Vitvi07g02480_t001	
Vitvi19g01415	Vitvi19g01415_t001	
Vitvi06g01705	Vitvi06g01705_t001	
Vitvi08g01099	Vitvi08g01099_t001	
Vitvi14g01787	Vitvi14g01787_t001	
Vitvi15g04412	Vitvi15g04412_t001	
Vitvi13g04068	Vitvi13g04068_t001	
Vitvi12g02305	Vitvi12g02305_t001	
Vitvi18g01508	Vitvi18g01508_t001	29760.VIT_18s0001g01540.t01
Vitvi01g00869	Vitvi01g00869_t001	
Vitvi06g01575	Vitvi06g01575_t001	
Vitvi02g00159	Vitvi02g00159_t001	
Vitvi09g00183	Vitvi09g00183_t001	
Vitvi14g02721	Vitvi14g02721_t001	
Vitvi09g04325	Vitvi09g04325_t001	
Vitvi11g00680	Vitvi11g00680_t001	
Vitvi11g00680	Vitvi11g00680_t002	
Vitvi02g04136	Vitvi02g04136_t001	
Vitvi11g00482	Vitvi11g00482_t001	29760.VIT_11s0016g05480.t01
Vitvi06g01165	Vitvi06g01165_t004	
Vitvi06g01165	Vitvi06g01165_t002	
Vitvi06g01165	Vitvi06g01165_t001	
Vitvi06g01165	Vitvi06g01165_t005	
Vitvi06g01165	Vitvi06g01165_t003	
Vitvi12g02584	Vitvi12g02584_t001	
Vitvi06g01873	Vitvi06g01873_t001	
Vitvi07g01388	Vitvi07g01388_t001	
Vitvi08g01485	Vitvi08g01485_t001	
Vitvi08g00271	Vitvi08g00271_t002	
Vitvi08g00271	Vitvi08g00271_t001	
Vitvi01g00781	Vitvi01g00781_t001	
Vitvi19g04258	Vitvi19g04258_t001	
Vitvi09g01129	Vitvi09g01129_t001	
Vitvi13g04047	Vitvi13g04047_t001	
Vitvi18g01028	Vitvi18g01028_t001	29760.VIT_18s0001g13310.t01
Vitvi02g01312	Vitvi02g01312_t001	
Vitvi04g01769	Vitvi04g01769_t001	
Vitvi19g00106	Vitvi19g00106_t001	
Vitvi06g04369	Vitvi06g04369_t001	
Vitvi18g01924	Vitvi18g01924_t001	
Vitvi03g04117	Vitvi03g04117_t001	
Vitvi03g00420	Vitvi03g00420_t001	
Vitvi14g04618	Vitvi14g04618_t001	
Vitvi10g02298	Vitvi10g02298_t001	
Vitvi09g04084	Vitvi09g04084_t001	
Vitvi02g04071	Vitvi02g04071_t001	
Vitvi01g00293	Vitvi01g00293_t001	29760.VIT_01s0011g03590.t01
Vitvi02g00379	Vitvi02g00379_t001	
Vitvi04g00837	Vitvi04g00837_t001	29760.VIT_04s0079g00280.t01
Vitvi05g00638	Vitvi05g00638_t001.1.6037826e	
Vitvi04g01109	Vitvi04g01109_t001	
Vitvi00g04256	Vitvi00g04256_t001	
Vitvi19g00766	Vitvi19g00766_t001	29760.VIT_19s0015g01330.t01
Vitvi01g01958	Vitvi01g01958_t001	
Vitvi06g00061	Vitvi06g00061_t001	29760.VIT_06s0004g00590.t01
Vitvi06g00061	Vitvi06g00061_t002	
Vitvi17g04145	Vitvi17g04145_t001	
Vitvi14g01624	Vitvi14g01624_t002	29760.VIT_14s0219g00130.t01
Vitvi14g01624	Vitvi14g01624_t001	
Vitvi14g01624	Vitvi14g01624_t003	
Vitvi12g04620	Vitvi12g04620_t001	
Vitvi08g04144	Vitvi08g04144_t001	
Vitvi14g00126	Vitvi14g00126_t001	
Vitvi10g04470	Vitvi10g04470_t001	
Vitvi12g04422	Vitvi12g04422_t001	
Vitvi10g04672	Vitvi10g04672_t001	
Vitvi03g04205	Vitvi03g04205_t001	
Vitvi04g01238	Vitvi04g01238_t001	
Vitvi07g04015	Vitvi07g04015_t001	
Vitvi02g04243	Vitvi02g04243_t001	
Vitvi18g04014	Vitvi18g04014_t001	
Vitvi07g00052	Vitvi07g00052_t001	29760.VIT_07s0141g00140.t01
Vitvi16g01039	Vitvi16g01039_t001	29760.VIT_16s0050g00430.t01
Vitvi15g00224	Vitvi15g00224_t001	
Vitvi18g00596	Vitvi18g00596_t001	29760.VIT_18s0001g08300.t01
Vitvi11g01107	Vitvi11g01107_t002	29760.VIT_11s0103g00310.t01
Vitvi11g01107	Vitvi11g01107_t001	29760.VIT_11s0103g00310.t01
Vitvi19g00282	Vitvi19g00282_t001	29760.VIT_19s0014g03410.t01
Vitvi05g01912	Vitvi05g01912_t001	
Vitvi10g00957	Vitvi10g00957_t001	
Vitvi15g04471	Vitvi15g04471_t001	
Vitvi17g04049	Vitvi17g04049_t001	
Vitvi12g04576	Vitvi12g04576_t001	
Vitvi03g04038	Vitvi03g04038_t001	
Vitvi16g01087	Vitvi16g01087_t001	
Vitvi00g04710	Vitvi00g04710_t001	
Vitvi01g00723	Vitvi01g00723_t001	
Vitvi08g04399	Vitvi08g04399_t001	
Vitvi04g00889	Vitvi04g00889_t001	
Vitvi07g04119	Vitvi07g04119_t001	
Vitvi16g01135	Vitvi16g01135_t001	
Vitvi08g01816	Vitvi08g01816_t001	29760.VIT_08s0007g07440.t01
Vitvi14g04685	Vitvi14g04685_t001	
Vitvi12g04166	Vitvi12g04166_t001	
Vitvi05g04022	Vitvi05g04022_t001	
Vitvi18g00960	Vitvi18g00960_t001	29760.VIT_18s0001g12470.t01
Vitvi08g04255	Vitvi08g04255_t001	
Vitvi17g04254	Vitvi17g04254_t001	
Vitvi03g01464	Vitvi03g01464_t001	29760.VIT_03s0038g03690.t01
Vitvi15g00647	Vitvi15g00647_t001	
Vitvi09g01025	Vitvi09g01025_t001	
Vitvi08g00091	Vitvi08g00091_t001	
Vitvi05g00979	Vitvi05g00979_t001	29760.VIT_05s0051g00870.t01
Vitvi05g00979	Vitvi05g00979_t002	29760.VIT_05s0051g00870.t01
Vitvi08g00212	Vitvi08g00212_t001	
Vitvi14g01247	Vitvi14g01247_t001	29760.VIT_14s0083g00120.t01
Vitvi04g02166	Vitvi04g02166_t001	29760.VIT_04s0023g03750.t01
Vitvi01g04174	Vitvi01g04174_t001	
Vitvi01g00300	Vitvi01g00300_t001	29760.VIT_01s0011g03670.t01
Vitvi07g04088	Vitvi07g04088_t001	
Vitvi02g00055	Vitvi02g00055_t001	
Vitvi09g01505	Vitvi09g01505_t001	
Vitvi16g00031	Vitvi16g00031_t003	
Vitvi16g00031	Vitvi16g00031_t002	
Vitvi16g00031	Vitvi16g00031_t001	
Vitvi18g04328	Vitvi18g04328_t001	
Vitvi01g00073	Vitvi01g00073_t001	
Vitvi02g04012	Vitvi02g04012_t001	
Vitvi08g04424	Vitvi08g04424_t001	
Vitvi14g00446	Vitvi14g00446_t001	
Vitvi02g04291	Vitvi02g04291_t001	
Vitvi05g04502	Vitvi05g04502_t001	
Vitvi13g01347	Vitvi13g01347_t001	
Vitvi12g04142	Vitvi12g04142_t001	
Vitvi06g01069	Vitvi06g01069_t001	29760.VIT_06s0009g01740.t01
Vitvi14g01268	Vitvi14g01268_t001	
Vitvi07g02190	Vitvi07g02190_t001	
Vitvi02g01371	Vitvi02g01371_t001	
Vitvi09g01384	Vitvi09g01384_t001	
Vitvi14g01739	Vitvi14g01739_t001	
Vitvi10g04611	Vitvi10g04611_t001	
Vitvi01g00241	Vitvi01g00241_t001	29760.VIT_01s0011g03050.t01
Vitvi14g02012	Vitvi14g02012_t001	29760.VIT_14s0108g01340.t01
Vitvi13g00010	Vitvi13g00010_t001	29760.VIT_13s0067g00180.t01
Vitvi10g00738	Vitvi10g00738_t001	29760.VIT_10s0003g02860.t01
Vitvi09g00493	Vitvi09g00493_t001	
Vitvi17g00200	Vitvi17g00200_t001	
Vitvi07g01315	Vitvi07g01315_t001	
Vitvi13g01558	Vitvi13g01558_t001	29760.VIT_13s0019g01290.t01
Vitvi01g04354	Vitvi01g04354_t001	
Vitvi04g00761	Vitvi04g00761_t001	29760.VIT_04s0069g00990.t01
Vitvi18g01314	Vitvi18g01314_t001	29760.VIT_18s0076g00260.t01
Vitvi15g00840	Vitvi15g00840_t001	
Vitvi08g01195	Vitvi08g01195_t001	
Vitvi08g01418	Vitvi08g01418_t001	
Vitvi09g00121	Vitvi09g00121_t004	
Vitvi09g00121	Vitvi09g00121_t002	
Vitvi09g00121	Vitvi09g00121_t001	
Vitvi09g00121	Vitvi09g00121_t003	
Vitvi11g00192	Vitvi11g00192_t001	29760.VIT_11s0016g02350.t01
Vitvi16g04339	Vitvi16g04339_t001	
Vitvi01g01789	Vitvi01g01789_t001	
Vitvi07g02484	Vitvi07g02484_t001	
Vitvi08g00038	Vitvi08g00038_t001	29760.VIT_08s0056g00440.t01
Vitvi18g02485	Vitvi18g02485_t001	29760.VIT_18s0122g01170.t01
Vitvi12g00210	Vitvi12g00210_t001	
Vitvi04g00565	Vitvi04g00565_t001	
Vitvi02g01584	Vitvi02g01584_t001	
Vitvi19g00139	Vitvi19g00139_t001	
Vitvi09g01571	Vitvi09g01571_t001	
Vitvi09g01571	Vitvi09g01571_t002	
Vitvi16g02165	Vitvi16g02165_t001	29760.VIT_00s0230g00130.t01
Vitvi06g04321	Vitvi06g04321_t001	
Vitvi19g04156	Vitvi19g04156_t001	
Vitvi04g01721	Vitvi04g01721_t001	29760.VIT_04s0044g01540.t01
Vitvi09g01161	Vitvi09g01161_t001	29760.VIT_09s0018g00600.t01
Vitvi04g00175	Vitvi04g00175_t002	
Vitvi04g00175	Vitvi04g00175_t001	
Vitvi15g04614	Vitvi15g04614_t001	
Vitvi04g00863	Vitvi04g00863_t001	
Vitvi19g00208	Vitvi19g00208_t001	29760.VIT_19s0014g02480.t01
Vitvi11g00077	Vitvi11g00077_t001	
Vitvi08g00934	Vitvi08g00934_t001	
Vitvi04g01136	Vitvi04g01136_t001	
Vitvi03g04212	Vitvi03g04212_t001	
Vitvi03g04091	Vitvi03g04091_t001	
Vitvi07g04002	Vitvi07g04002_t001	
Vitvi18g02099	Vitvi18g02099_t001	
Vitvi15g01628	Vitvi15g01628_t001	29760.VIT_15s0046g01320.t01
Vitvi03g00255	Vitvi03g00255_t001	
Vitvi14g01827	Vitvi14g01827_t003	
Vitvi14g01827	Vitvi14g01827_t002	
Vitvi14g01827	Vitvi14g01827_t001	29760.VIT_14s0066g01910.t01
Vitvi16g01006	Vitvi16g01006_t001	
Vitvi16g01411	Vitvi16g01411_t001	29760.VIT_16s0098g01840.t01
Vitvi06g00029	Vitvi06g00029_t001	29760.VIT_06s0004g00200.t01
Vitvi19g00497	Vitvi19g00497_t001	
Vitvi11g01186	Vitvi11g01186_t001	29760.VIT_11s0052g00440.t01
Vitvi00g04158	Vitvi00g04158_t001	
Vitvi13g00328	Vitvi13g00328_t001	
Vitvi11g00727	Vitvi11g00727_t001	29760.VIT_11s0037g00540.t01
Vitvi12g01618	Vitvi12g01618_t001	
Vitvi12g01618	Vitvi12g01618_t002	
Vitvi15g04405	Vitvi15g04405_t001	
Vitvi07g04522	Vitvi07g04522_t001	
Vitvi09g00065	Vitvi09g00065_t001	
Vitvi09g04080	Vitvi09g04080_t001	
Vitvi19g04376	Vitvi19g04376_t001	
Vitvi05g04588	Vitvi05g04588_t001	
Vitvi06g00509	Vitvi06g00509_t002	
Vitvi06g00509	Vitvi06g00509_t001	29760.VIT_06s0004g05140.t01
Vitvi04g04312	Vitvi04g04312_t001	29760.VIT_04s0023g00530.t01
Vitvi16g01526	Vitvi16g01526_t001	29760.VIT_16s0039g01770.t01
Vitvi14g01422	Vitvi14g01422_t001	29760.VIT_14s0068g00660.t01
Vitvi14g01422	Vitvi14g01422_t002	29760.VIT_14s0068g00660.t01
Vitvi18g04010	Vitvi18g04010_t001	
Vitvi15g04549	Vitvi15g04549_t001	
Vitvi02g04238	Vitvi02g04238_t001	
Vitvi04g01243	Vitvi04g01243_t001	29760.VIT_04s0023g01320.t01
Vitvi06g00779	Vitvi06g00779_t001	
Vitvi16g00098	Vitvi16g00098_t001	29760.VIT_16s0039g01710.t01
Vitvi05g00643	Vitvi05g00643_t001	
Vitvi01g01763	Vitvi01g01763_t001	
Vitvi08g02028	Vitvi08g02028_t001	
Vitvi06g00445	Vitvi06g00445_t001	
Vitvi00g04378	Vitvi00g04378_t001	
Vitvi02g04109	Vitvi02g04109_t001	
Vitvi01g00821	Vitvi01g00821_t001	
Vitvi08g04140	Vitvi08g04140_t001	
Vitvi10g04474	Vitvi10g04474_t001	
Vitvi12g04624	Vitvi12g04624_t001	
Vitvi14g01620	Vitvi14g01620_t001	29760.VIT_14s0219g00080.t01
Vitvi01g00518	Vitvi01g00518_t002	
Vitvi01g00518	Vitvi01g00518_t001	
Vitvi01g00518	Vitvi01g00518_t003	29760.VIT_01s0011g06050.t01
Vitvi04g04399	Vitvi04g04399_t001	
Vitvi15g04163	Vitvi15g04163_t001	29760.VIT_03s0167g00190.t01
Vitvi19g01872	Vitvi19g01872_t001	
Vitvi02g00338	Vitvi02g00338_t001	29760.VIT_02s0025g03660.t01
Vitvi05g00679	Vitvi05g00679_t001	
Vitvi07g02153	Vitvi07g02153_t001	29760.VIT_07s0104g00980.t01
Vitvi15g00947	Vitvi15g00947_t001	29760.VIT_15s0046g00310.t01
Vitvi03g04175	Vitvi03g04175_t001	
Vitvi15g04320	Vitvi15g04320_t001	
Vitvi15g04232	Vitvi15g04232_t001	
Vitvi07g04684	Vitvi07g04684_t001	
Vitvi18g00660	Vitvi18g00660_t001	29760.VIT_18s0001g09100.t01
Vitvi18g04685	Vitvi18g04685_t001	
Vitvi18g00462	Vitvi18g00462_t001	
Vitvi15g04573	Vitvi15g04573_t001	
Vitvi11g00002	Vitvi11g00002_t001	
Vitvi16g00182	Vitvi16g00182_t002	
Vitvi16g00182	Vitvi16g00182_t001	29760.VIT_16s0039g02550.t01
Vitvi06g00743	Vitvi06g00743_t001	
Vitvi03g00580	Vitvi03g00580_t001	29760.VIT_03s0091g00230.t01
Vitvi12g02255	Vitvi12g02255_t001	29760.VIT_12s0028g02260.t01
Vitvi16g01078	Vitvi16g01078_t001	29760.VIT_16s0050g00830.t01
Vitvi09g04615	Vitvi09g04615_t001	
Vitvi08g02166	Vitvi08g02166_t001	
Vitvi18g01247	Vitvi18g01247_t001	29760.VIT_18s0001g15630.t01
Vitvi13g04228	Vitvi13g04228_t001	
Vitvi10g00657	Vitvi10g00657_t001	
Vitvi03g01159	Vitvi03g01159_t001	
Vitvi05g01612	Vitvi05g01612_t001	29760.VIT_05s0094g00640.t01
Vitvi07g00530	Vitvi07g00530_t001	29760.VIT_07s0005g02630.t01
Vitvi07g04077	Vitvi07g04077_t001	
Vitvi10g01771	Vitvi10g01771_t001	29760.VIT_10s0003g00220.t01
Vitvi04g04255	Vitvi04g04255_t001	
Vitvi09g00450	Vitvi09g00450_t001	29760.VIT_09s0002g05290.t01
Vitvi19g00276	Vitvi19g00276_t001	
Vitvi10g00125	Vitvi10g00125_t001	29760.VIT_10s0116g00210.t01
Vitvi07g02000	Vitvi07g02000_t001	29760.VIT_07s0031g03170.t01
Vitvi18g00848	Vitvi18g00848_t001	29760.VIT_18s0001g11230.t01
Vitvi05g01410	Vitvi05g01410_t001	
Vitvi04g00091	Vitvi04g00091_t001	
Vitvi12g04582	Vitvi12g04582_t001	
Vitvi10g04383	Vitvi10g04383_t001	
Vitvi04g00212	Vitvi04g00212_t001	29760.VIT_04s0008g02480.t01
Vitvi04g00212	Vitvi04g00212_t002	
Vitvi03g00312	Vitvi03g00312_t001	
Vitvi10g02135	Vitvi10g02135_t001	
Vitvi08g00101	Vitvi08g00101_t001	
Vitvi19g01477	Vitvi19g01477_t001	
Vitvi18g01268	Vitvi18g01268_t001	29760.VIT_18s0166g00130.t01
Vitvi03g04355	Vitvi03g04355_t001	
Vitvi00g04306	Vitvi00g04306_t001	
Vitvi17g00996	Vitvi17g00996_t001	
Vitvi14g04328	Vitvi14g04328_t001	
Vitvi18g00867	Vitvi18g00867_t002	
Vitvi18g00867	Vitvi18g00867_t001	
Vitvi18g00446	Vitvi18g00446_t002	
Vitvi18g00446	Vitvi18g00446_t001	
Vitvi04g04424	Vitvi04g04424_t001	
Vitvi15g00968	Vitvi15g00968_t001	
Vitvi14g01314	Vitvi14g01314_t001	29760.VIT_14s0083g00820.t01
Vitvi12g04310	Vitvi12g04310_t001	
Vitvi08g00761	Vitvi08g00761_t001	
Vitvi01g00716	Vitvi01g00716_t001	29760.VIT_01s0127g00490.t01
Vitvi04g01418	Vitvi04g01418_t002	
Vitvi04g01418	Vitvi04g01418_t001	
Vitvi04g01418	Vitvi04g01418_t003	
Vitvi04g01195	Vitvi04g01195_t002	
Vitvi04g01195	Vitvi04g01195_t001	29760.VIT_04s0023g00780.t01
Vitvi03g01379	Vitvi03g01379_t001	
Vitvi18g01739	Vitvi18g01739_t001	
Vitvi12g02424	Vitvi12g02424_t001	
Vitvi10g00850	Vitvi10g00850_t001	
Vitvi10g00850	Vitvi10g00850_t002	
Vitvi08g01525	Vitvi08g01525_t001	29760.VIT_08s0007g04020.t01
Vitvi07g04727	Vitvi07g04727_t001	
Vitvi09g00591	Vitvi09g00591_t001	29760.VIT_09s0002g06720.t01
Vitvi19g04308	Vitvi19g04308_t001	
Vitvi03g04299	Vitvi03g04299_t001	
Vitvi06g01517	Vitvi06g01517_t001	29760.VIT_06s0080g00800.t01
Vitvi09g04404	Vitvi09g04404_t001	
Vitvi08g01721	Vitvi08g01721_t001	29760.VIT_08s0007g06290.t01
Vitvi13g04660	Vitvi13g04660_t001	
Vitvi13g00685	Vitvi13g00685_t001	29760.VIT_13s0019g05090.t01
Vitvi01g04341	Vitvi01g04341_t001	
Vitvi08g00175	Vitvi08g00175_t001	
Vitvi18g02881	Vitvi18g02881_t001	
Vitvi17g00174	Vitvi17g00174_t001	29760.VIT_17s0000g02070.t01
Vitvi10g00061	Vitvi10g00061_t001	
Vitvi16g04256	Vitvi16g04256_t001	
Vitvi08g00863	Vitvi08g00863_t001	
Vitvi11g00088	Vitvi11g00088_t001	
Vitvi17g04300	Vitvi17g04300_t001	
Vitvi06g01261	Vitvi06g01261_t002	
Vitvi06g01261	Vitvi06g01261_t004	
Vitvi06g01261	Vitvi06g01261_t001	
Vitvi06g01261	Vitvi06g01261_t003	
Vitvi15g04189	Vitvi15g04189_t001	
Vitvi01g00254	Vitvi01g00254_t001	29760.VIT_01s0011g03190.t01
Vitvi01g00254	Vitvi01g00254_t002	
Vitvi01g00254	Vitvi01g00254_t003	
Vitvi04g00038	Vitvi04g00038_t001	29760.VIT_04s0008g00490.t01
Vitvi11g00984	Vitvi11g00984_t001	29760.VIT_11s0065g01160.t01
Vitvi02g04099	Vitvi02g04099_t001	
Vitvi11g01562	Vitvi11g01562_t001	
Vitvi13g04462	Vitvi13g04462_t001	
Vitvi07g01252	Vitvi07g01252_t001	29760.VIT_00s0220g00030.t01
Vitvi09g01473	Vitvi09g01473_t001	
Vitvi15g01024	Vitvi15g01024_t001	
Vitvi12g04508	Vitvi12g04508_t001	
Vitvi02g00662	Vitvi02g00662_t001	29760.VIT_02s0012g00920.t01
Vitvi15g04018	Vitvi15g04018_t001	
Vitvi11g00119	Vitvi11g00119_t001	
Vitvi18g00228	Vitvi18g00228_t001	29760.VIT_18s0001g01850.t01
Vitvi16g01513	Vitvi16g01513_t001	
Vitvi02g00391	Vitvi02g00391_t001	
Vitvi13g01932	Vitvi13g01932_t001	29760.VIT_00s0317g00030.t01
Vitvi10g04369	Vitvi10g04369_t001	
Vitvi17g00635	Vitvi17g00635_t001	29760.VIT_17s0000g06510.t01
Vitvi19g04510	Vitvi19g04510_t001	
Vitvi05g04148	Vitvi05g04148_t001	
Vitvi18g01827	Vitvi18g01827_t001	29760.VIT_18s0075g01040.t01
Vitvi02g00460	Vitvi02g00460_t001	29760.VIT_02s0025g05030.t01
Vitvi02g00460	Vitvi02g00460_t002	
Vitvi01g00049	Vitvi01g00049_t001	29760.VIT_01s0011g00540.t01
Vitvi09g02008	Vitvi09g02008_t001	
Vitvi12g02140	Vitvi12g02140_t001	29760.VIT_12s0035g01940.t01
Vitvi07g00458	Vitvi07g00458_t001	
Vitvi05g04577	Vitvi05g04577_t001	
Vitvi07g04192	Vitvi07g04192_t001	
Vitvi03g04101	Vitvi03g04101_t001	
Vitvi08g04312	Vitvi08g04312_t001	
Vitvi12g04028	Vitvi12g04028_t001	
Vitvi16g00747	Vitvi16g00747_t001	
Vitvi14g01920	Vitvi14g01920_t001	29760.VIT_14s0108g00370.t01
Vitvi13g04446	Vitvi13g04446_t001	
Vitvi13g04446	Vitvi13g04446_t002	
Vitvi13g04446	Vitvi13g04446_t003	
Vitvi05g04167	Vitvi05g04167_t001	
Vitvi17g04241	Vitvi17g04241_t001	
Vitvi18g02238	Vitvi18g02238_t001	
Vitvi08g01071	Vitvi08g01071_t001	29760.VIT_08s0040g02360.t01
Vitvi05g01999	Vitvi05g01999_t001	
Vitvi01g04200	Vitvi01g04200_t001	
Vitvi05g00943	Vitvi05g00943_t001	
Vitvi18g03149	Vitvi18g03149_t001	
Vitvi09g00538	Vitvi09g00538_t001	
Vitvi04g02028	Vitvi04g02028_t001	29760.VIT_04s0043g00400.t01
Vitvi10g04559	Vitvi10g04559_t001	
Vitvi00g04387	Vitvi00g04387_t001	
Vitvi15g01385	Vitvi15g01385_t001	
Vitvi13g01756	Vitvi13g01756_t001	29760.VIT_13s0064g01220.t01
Vitvi18g01620	Vitvi18g01620_t001	29760.VIT_18s0072g00300.t01
Vitvi04g04140	Vitvi04g04140_t001	
Vitvi06g00841	Vitvi06g00841_t001	
Vitvi15g01504	Vitvi15g01504_t001	29760.VIT_15s0048g01010.t01
Vitvi19g01900	Vitvi19g01900_t001	
Vitvi10g00536	Vitvi10g00536_t001	29760.VIT_10s0003g00810.t01
Vitvi18g01422	Vitvi18g01422_t001	
Vitvi08g01243	Vitvi08g01243_t001	
Vitvi13g02055	Vitvi13g02055_t001	
Vitvi14g04010	Vitvi14g04010_t001	
Vitvi17g04073	Vitvi17g04073_t001	
Vitvi01g00425	Vitvi01g00425_t001	
Vitvi07g00586	Vitvi07g00586_t001	29760.VIT_07s0005g03140.t01
Vitvi15g00718	Vitvi15g00718_t002	29760.VIT_15s0048g00660.t01
Vitvi15g00718	Vitvi15g00718_t001	29760.VIT_15s0048g00660.t01
Vitvi15g00718	Vitvi15g00718_t003	29760.VIT_15s0048g00660.t01
Vitvi08g00911	Vitvi08g00911_t001	29760.VIT_08s0040g00490.t01
Vitvi16g04068	Vitvi16g04068_t001	
Vitvi01g04475	Vitvi01g04475_t001	
Vitvi03g01575	Vitvi03g01575_t001	
Vitvi15g04631	Vitvi15g04631_t001	
Vitvi10g04101	Vitvi10g04101_t001	
Vitvi04g04269	Vitvi04g04269_t001	
Vitvi09g04489	Vitvi09g04489_t001	
Vitvi00g04446	Vitvi00g04446_t001	
Vitvi00g04867	Vitvi00g04867_t001	
Vitvi17g04337	Vitvi17g04337_t001	
Vitvi12g02738	Vitvi12g02738_t001	29760.VIT_12s0035g01490.t01
Vitvi15g01173	Vitvi15g01173_t002	
Vitvi15g01173	Vitvi15g01173_t001	
Vitvi08g01329	Vitvi08g01329_t001	
Vitvi08g01329	Vitvi08g01329_t002	
Vitvi14g02453	Vitvi14g02453_t001	29760.VIT_14s0060g00650.t01
Vitvi12g02269	Vitvi12g02269_t001	29760.VIT_12s0028g02710.t01
Vitvi18g04419	Vitvi18g04419_t001	
Vitvi01g01459	Vitvi01g01459_t001	
Vitvi09g04095	Vitvi09g04095_t001	
Vitvi07g02216	Vitvi07g02216_t001	
Vitvi13g04387	Vitvi13g04387_t001	
Vitvi16g01434	Vitvi16g01434_t001	
Vitvi03g00536	Vitvi03g00536_t001	29760.VIT_03s0063g00020.t01
Vitvi09g04344	Vitvi09g04344_t001	
Vitvi05g00527	Vitvi05g00527_t002	
Vitvi05g00527	Vitvi05g00527_t001	29760.VIT_05s0020g03730.t01
Vitvi19g04448	Vitvi19g04448_t001	
Vitvi04g00611	Vitvi04g00611_t001	
Vitvi00g04660	Vitvi00g04660_t001	
Vitvi17g01495	Vitvi17g01495_t001	
Vitvi08g01494	Vitvi08g01494_t001	29760.VIT_08s0007g03720.t01
Vitvi13g02083	Vitvi13g02083_t001	
Vitvi01g04237	Vitvi01g04237_t001	
Vitvi03g00061	Vitvi03g00061_t001	29760.VIT_03s0038g00880.t01
Vitvi01g00942	Vitvi01g00942_t001	
Vitvi06g04205	Vitvi06g04205_t001	
Vitvi19g04467	Vitvi19g04467_t001	
Vitvi14g04287	Vitvi14g04287_t001	
Vitvi05g00007	Vitvi05g00007_t001	29760.VIT_05s0077g02320.t01
Vitvi05g00007	Vitvi05g00007_t002	
Vitvi18g04278	Vitvi18g04278_t001	
Vitvi17g00773	Vitvi17g00773_t001	
Vitvi00g04462	Vitvi00g04462_t001	
Vitvi17g00503	Vitvi17g00503_t002	
Vitvi17g00503	Vitvi17g00503_t001	29760.VIT_17s0000g05310.t01
Vitvi17g01089	Vitvi17g01089_t001	29760.VIT_17s0000g01010.t01
Vitvi16g04047	Vitvi16g04047_t001	
Vitvi18g02490	Vitvi18g02490_t001	29760.VIT_18s0122g01310.t01
Vitvi03g04369	Vitvi03g04369_t001	
Vitvi18g02692	Vitvi18g02692_t001	
Vitvi06g04117	Vitvi06g04117_t001	
Vitvi06g00420	Vitvi06g00420_t001	29760.VIT_06s0004g04200.t01
Vitvi17g00805	Vitvi17g00805_t001	
Vitvi08g00804	Vitvi08g00804_t001	
Vitvi17g04124	Vitvi17g04124_t001	
Vitvi00g04848	Vitvi00g04848_t001	29760.VIT_00s1818g00010.t01
Vitvi08g04125	Vitvi08g04125_t001	
Vitvi07g04609	Vitvi07g04609_t001	
Vitvi18g02361	Vitvi18g02361_t001	29760.VIT_18s0089g00370.t01
Vitvi15g01589	Vitvi15g01589_t001	
Vitvi09g04463	Vitvi09g04463_t001	
Vitvi04g04283	Vitvi04g04283_t001	
Vitvi06g01391	Vitvi06g01391_t001	29760.VIT_06s0061g01160.t01
Vitvi09g00317	Vitvi09g00317_t001	
Vitvi05g01357	Vitvi05g01357_t001	
Vitvi06g01662	Vitvi06g01662_t001	29760.VIT_06s0004g03160.t01
Vitvi06g01662	Vitvi06g01662_t002	29760.VIT_06s0004g03160.t01
Vitvi10g04355	Vitvi10g04355_t001	
Vitvi06g01460	Vitvi06g01460_t001	29760.VIT_06s0080g00160.t01
Vitvi06g04271	Vitvi06g04271_t001	
Vitvi13g04306	Vitvi13g04306_t001	
